"","Make","Model","Year","Engine.Fuel.Type","Engine.HP","Engine.Cylinders","Transmission.Type","Driven_Wheels","Number.of.Doors","Vehicle.Size","Vehicle.Style","highway.MPG","city.mpg","Popularity","MSRP","make","MSRP2","id"
"3492","Subaru","Legacy",2015,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",36,26,10.9829666430092,34833.5,"mainstream",0.0731982539384587,3445
"3493","Subaru","Legacy",2015,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",36,26,10.9829666430092,30543.5,"mainstream",0.0756432708343874,3446
"3494","Subaru","Legacy",2015,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",36,26,10.9829666430092,28593.5,"mainstream",0.0769012094856335,3447
"3495","Subaru","Legacy",2015,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",36,26,10.9829666430092,30933.5,"mainstream",0.0754037135009196,3448
"3496","Subaru","Legacy",2015,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",36,26,10.9829666430092,28203.5,"mainstream",0.0771656907806498,3449
"3497","Subaru","Legacy",2016,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",36,26,10.9829666430092,27833.6,"mainstream",0.0774207999921018,3450
"3498","Subaru","Legacy",2016,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",36,26,10.9829666430092,34361.6,"mainstream",0.0734482843136224,3451
"3499","Subaru","Legacy",2016,"regular",256,6,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",29,20,10.9829666430092,38329.6,"mainstream",0.0714687898153632,3452
"3500","Subaru","Legacy",2016,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",36,26,10.9829666430092,30521.6,"mainstream",0.0756568361625225,3453
"3501","Subaru","Legacy",2016,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",36,26,10.9829666430092,28217.6,"mainstream",0.0771560492787237,3454
"3502","Subaru","Legacy",2016,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",36,26,10.9829666430092,34745.6,"mainstream",0.073244504626157,3455
"3503","Subaru","Legacy",2016,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",36,26,10.9829666430092,30905.6,"mainstream",0.0754207253999972,3456
"3504","Subaru","Legacy",2017,"regular",256,6,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",28,20,10.9829666430092,39866.4,"mainstream",0.0707698450976046,3457
"3505","Subaru","Legacy",2017,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",34,25,10.9829666430092,30233.7,"mainstream",0.0758363068503986,3458
"3506","Subaru","Legacy",2017,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",34,25,10.9829666430092,27713.7,"mainstream",0.0775044024300985,3459
"3507","Subaru","Legacy",2017,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",34,25,10.9829666430092,32753.7,"mainstream",0.0743335558315318,3460
"3508","Subaru","Legacy",2017,"regular",175,4,"AUTOMATIC","four wheel drive","4","Midsize","Sedan",34,25,10.9829666430092,36338.4,"mainstream",0.0724283430149801,3461
"3509","Maserati","Levante",2017,"premium",424,6,"AUTOMATIC","four wheel drive","4","Large","SUV",19,14,3.85024840312278,104580,"Super-Luxury",0.0556080723598693,3462
"3510","Maserati","Levante",2017,"premium",345,6,"AUTOMATIC","four wheel drive","4","Large","SUV",20,14,3.85024840312278,90720,"Super-Luxury",0.0576201307736568,3463
"3511","Land Rover","LR2",2014,"premium",240,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",24,17,4.20511000709723,47580,"Luxury",0.0677086088121547,3464
"3512","Land Rover","LR2",2014,"premium",240,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",24,17,4.20511000709723,50830,"Luxury",0.066599347244981,3465
"3513","Land Rover","LR2",2014,"premium",240,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",24,17,4.20511000709723,54210,"Luxury",0.0655360328297138,3466
"3514","Land Rover","LR2",2015,"premium",240,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",24,17,4.20511000709723,47580,"Luxury",0.0677086088121547,3467
"3515","Land Rover","LR2",2015,"premium",240,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",24,17,4.20511000709723,50830,"Luxury",0.066599347244981,3468
"3516","Land Rover","LR2",2015,"premium",240,4,"AUTOMATIC","four wheel drive","4","Compact","SUV",24,17,4.20511000709723,54210,"Luxury",0.0655360328297138,3469
"3517","Land Rover","LR4",2014,"premium",340,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",19,14,4.20511000709723,64610,"Luxury",0.0627227461801758,3470
"3518","Land Rover","LR4",2014,"premium",340,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",19,14,4.20511000709723,77870,"Luxury",0.0598628592461561,3471
"3519","Land Rover","LR4",2014,"premium",340,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",19,14,4.20511000709723,70980,"Luxury",0.0612655026832623,3472
"3520","Land Rover","LR4",2014,"premium",340,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",19,14,4.20511000709723,90062.7,"Luxury",0.0577249757778276,3473
"3521","Land Rover","LR4",2015,"premium",340,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",19,14,4.20511000709723,78780,"Luxury",0.059689234043158,3474
"3522","Land Rover","LR4",2015,"premium",340,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",19,14,4.20511000709723,65520,"Luxury",0.0625038152794488,3475
"3523","Land Rover","LR4",2015,"premium",340,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",19,14,4.20511000709723,71890,"Luxury",0.0610706973472036,3476
"3524","Land Rover","LR4",2016,"premium",340,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",19,15,4.20511000709723,64512,"Luxury",0.0627465531099474,3477
"3525","Land Rover","LR4",2016,"premium",340,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",19,15,4.20511000709723,70784,"Luxury",0.0613078695664484,3478
"3526","Land Rover","LR4",2016,"premium",340,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",19,15,4.20511000709723,77568,"Luxury",0.0599210412554214,3479
"3527","Lexus","LS 460",2015,"premium",360,8,"AUTOMATIC","four wheel drive","4","Large","Sedan",23,16,7.68275372604684,106996.5,"Luxury",0.0552914026131354,3480
"3528","Lexus","LS 460",2015,"premium",386,8,"AUTOMATIC","rear wheel drive","4","Large","Sedan",24,16,7.68275372604684,109850,"Luxury",0.0549287839827009,3481
"3529","Lexus","LS 460",2015,"premium",386,8,"AUTOMATIC","rear wheel drive","4","Large","Sedan",24,16,7.68275372604684,102466,"Luxury",0.0558926954662367,3482
"3530","Lexus","LS 460",2015,"premium",386,8,"AUTOMATIC","rear wheel drive","4","Large","Sedan",24,16,7.68275372604684,94276,"Luxury",0.057068927784588,3483
"3531","Lexus","LS 460",2015,"premium",360,8,"AUTOMATIC","four wheel drive","4","Large","Sedan",23,16,7.68275372604684,98104.5,"Luxury",0.0565038145462805,3484
"3532","Lexus","LS 460",2015,"premium",360,8,"AUTOMATIC","four wheel drive","4","Large","Sedan",23,16,7.68275372604684,113750,"Luxury",0.054451788461394,3485
"3533","Lexus","LS 460",2016,"premium",360,8,"AUTOMATIC","four wheel drive","4","Large","Sedan",23,16,7.68275372604684,96595.2,"Luxury",0.0567232509646261,3486
"3534","Lexus","LS 460",2016,"premium",386,8,"AUTOMATIC","rear wheel drive","4","Large","Sedan",24,16,7.68275372604684,100889.6,"Luxury",0.0561097585619459,3487
"3535","Lexus","LS 460",2016,"premium",386,8,"AUTOMATIC","rear wheel drive","4","Large","Sedan",24,16,7.68275372604684,92825.6,"Luxury",0.0572905588587453,3488
"3536","Lexus","LS 460",2016,"premium",360,8,"AUTOMATIC","four wheel drive","4","Large","Sedan",23,16,7.68275372604684,105350.4,"Luxury",0.0555061305470308,3489
"3537","Lexus","LS 460",2017,"premium",359,8,"AUTOMATIC","four wheel drive","4","Large","Sedan",23,16,7.68275372604684,103704.3,"Luxury",0.055725093892751,3490
"3538","Lexus","LS 460",2017,"premium",386,8,"AUTOMATIC","rear wheel drive","4","Large","Sedan",24,16,7.68275372604684,91375.2,"Luxury",0.0575165615060612,3491
"3539","Lexus","LS 460",2017,"premium",386,8,"AUTOMATIC","rear wheel drive","4","Large","Sedan",24,16,7.68275372604684,99313.2,"Luxury",0.0563311031294955,3492
"3540","Lexus","LS 460",2017,"premium",359,8,"AUTOMATIC","four wheel drive","4","Large","Sedan",23,16,7.68275372604684,95085.9,"Luxury",0.0569470156675326,3493
"3541","Lexus","LS 600h L",2014,"premium",438,8,"AUTOMATIC","four wheel drive","4","Large","Sedan",23,19,7.68275372604684,156078,"Luxury",0.0503111885455578,3494
"3542","Lexus","LS 600h L",2015,"premium",438,8,"AUTOMATIC","four wheel drive","4","Large","Sedan",23,19,7.68275372604684,156572,"Luxury",0.0502714573238848,3495
"3543","Lexus","LS 600h L",2016,"premium",438,8,"AUTOMATIC","four wheel drive","4","Large","Sedan",23,19,7.68275372604684,154163.2,"Luxury",0.0504666899578007,3496
"3544","Lexus","LX 570",2015,"premium",383,8,"AUTOMATIC","four wheel drive","4","Midsize","SUV",17,12,7.68275372604684,108134,"Luxury",0.0551454179887137,3497
"3545","Lexus","LX 570",2016,"premium",383,8,"AUTOMATIC","four wheel drive","4","Large","SUV",18,13,7.68275372604684,113766.4,"Luxury",0.05444982598036,3498
"3546","Lexus","LX 570",2017,"premium",383,8,"AUTOMATIC","four wheel drive","4","Large","SUV",18,13,7.68275372604684,112618.8,"Luxury",0.0545880117224228,3499
"3547","Mercedes-Benz","M-Class",2014,"premium",518,8,"AUTOMATIC","four wheel drive","4","Midsize","SUV",17,13,10.5748757984386,126425,"Luxury",0.0530324583340104,3500
"3548","Mercedes-Benz","M-Class",2014,"diesel",240,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",28,20,10.5748757984386,67327,"Luxury",0.0620801395023482,3501
"3549","Mercedes-Benz","M-Class",2014,"premium",302,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",22,17,10.5748757984386,65377,"Luxury",0.0625379661412181,3502
"3550","Mercedes-Benz","M-Class",2014,"premium",402,8,"AUTOMATIC","four wheel drive","4","Midsize","SUV",19,14,10.5748757984386,77285,"Luxury",0.059975820380232,3503
"3551","Mercedes-Benz","M-Class",2014,"premium",302,6,"AUTOMATIC","rear wheel drive","4","Midsize","SUV",24,18,10.5748757984386,62127,"Luxury",0.063340269123473,3504
"3552","Mercedes-Benz","M-Class",2015,"premium",329,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",22,18,10.5748757984386,81770,"Luxury",0.0591359394550515,3505
"3553","Mercedes-Benz","M-Class",2015,"premium",302,6,"AUTOMATIC","rear wheel drive","4","Midsize","SUV",24,18,10.5748757984386,62790,"Luxury",0.063172400382075,3506
"3555","Mercedes-Benz","M-Class",2015,"premium",518,8,"AUTOMATIC","four wheel drive","4","Midsize","SUV",17,13,10.5748757984386,127920,"Luxury",0.0528768271133782,3507
"3556","Mercedes-Benz","M-Class",2015,"premium",302,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",22,17,10.5748757984386,66040,"Luxury",0.0623804112910333,3508
"3557","BMW","M2",2016,"premium",365,6,"MANUAL","rear wheel drive","2","Compact","Sports_Cars",26,18,69.1092973740241,66176,"Luxury",0.0623483366644173,3509
"3558","BMW","M2",2017,"premium",365,6,"MANUAL","rear wheel drive","2","Compact","Sports_Cars",26,18,69.1092973740241,65142,"Luxury",0.0625942914852918,3510
"3559","BMW","M3",2015,"premium",425,6,"MANUAL","rear wheel drive","4","Midsize","Sedan",26,17,69.1092973740241,80600,"Luxury",0.059349387262058,3511
"3560","BMW","M3",2016,"premium",425,6,"MANUAL","rear wheel drive","4","Midsize","Sedan",26,17,69.1092973740241,81280,"Luxury",0.059224864566451,3512
"3561","BMW","M3",2017,"premium",425,6,"MANUAL","rear wheel drive","4","Midsize","Sedan",26,17,69.1092973740241,80640,"Luxury",0.0593420260976049,3513
"3562","BMW","M4 GTS",2016,"premium",493,6,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",23,16,69.1092973740241,170502.4,"Luxury",0.0492115875963576,3514
"3563","BMW","M4",2015,"premium",425,6,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",26,17,69.1092973740241,83460,"Luxury",0.0588342748354333,3515
"3564","BMW","M4",2015,"premium",425,6,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",26,17,69.1092973740241,94250,"Luxury",0.0570728631656261,3516
"3565","BMW","M4",2016,"premium",425,6,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",26,17,69.1092973740241,94976,"Luxury",0.056963482362122,3517
"3566","BMW","M4",2016,"premium",425,6,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",26,17,69.1092973740241,84096,"Luxury",0.0587227202126786,3518
"3567","BMW","M4",2017,"premium",425,6,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",26,17,69.1092973740241,94122,"Luxury",0.0570922571539968,3519
"3568","BMW","M4",2017,"premium",425,6,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",26,17,69.1092973740241,83412,"Luxury",0.058842737154938,3520
"3569","BMW","M5",2014,"premium",552,8,"MANUAL","rear wheel drive","4","Large","Sedan",20,14,69.1092973740241,120770,"Luxury",0.0536426511287131,3521
"3570","BMW","M5",2015,"premium",560,8,"MANUAL","rear wheel drive","4","Large","Sedan",20,14,69.1092973740241,121680,"Luxury",0.0535420752054627,3522
"3571","BMW","M5",2016,"premium",560,8,"MANUAL","rear wheel drive","4","Large","Sedan",20,14,69.1092973740241,120448,"Luxury",0.0536784666764508,3523
"3572","BMW","M6 Gran Coupe",2015,"premium",560,8,"MANUAL","rear wheel drive","4","Large","Sedan",20,14,69.1092973740241,150410,"Luxury",0.0507786116071139,3524
"3573","BMW","M6 Gran Coupe",2016,"premium",552,8,"MANUAL","rear wheel drive","4","Large","Sedan",20,14,69.1092973740241,150016,"Luxury",0.0508119198851272,3525
"3574","BMW","M6 Gran Coupe",2017,"premium",560,8,"MANUAL","rear wheel drive","4","Large","Sedan",20,14,69.1092973740241,148050,"Luxury",0.0509797729688109,3526
"3575","BMW","M6",2015,"premium",560,8,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",20,14,69.1092973740241,153660,"Luxury",0.0505079559217026,3527
"3576","BMW","M6",2015,"premium",560,8,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",20,14,69.1092973740241,145470,"Luxury",0.0512043243935443,3528
"3577","BMW","M6",2016,"premium",552,8,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",20,14,69.1092973740241,153216,"Luxury",0.0505445075933481,3529
"3578","BMW","M6",2016,"premium",552,8,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",20,14,69.1092973740241,145152,"Luxury",0.051232346079272,3530
"3579","BMW","M6",2017,"premium",560,8,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",20,14,69.1092973740241,143262,"Luxury",0.051400488628482,3531
"3580","BMW","M6",2017,"premium",560,8,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",22,15,69.1092973740241,151200,"Luxury",0.0507121533694656,3532
"3581","Porsche","Macan",2015,"premium",400,6,"MANUAL","four wheel drive","4","Midsize","SUV",23,17,30.0567778566359,93990,"Luxury",0.0571122917647299,3533
"3582","Porsche","Macan",2015,"premium",340,6,"MANUAL","four wheel drive","4","Midsize","SUV",23,17,30.0567778566359,64870,"Luxury",0.0626598030540593,3534
"3583","Porsche","Macan",2016,"premium",340,6,"MANUAL","four wheel drive","4","Midsize","SUV",23,17,30.0567778566359,67328,"Luxury",0.0620799089872383,3535
"3584","Porsche","Macan",2016,"premium",400,6,"MANUAL","four wheel drive","4","Midsize","SUV",23,17,30.0567778566359,94592,"Luxury",0.0570212059447354,3536
"3585","Porsche","Macan",2017,"premium",360,6,"MANUAL","four wheel drive","4","Midsize","SUV",23,17,30.0567778566359,84672,"Luxury",0.0586225958583919,3537
"3586","Porsche","Macan",2017,"premium",340,6,"MANUAL","four wheel drive","4","Midsize","SUV",23,17,30.0567778566359,68544,"Luxury",0.0618027270510847,3538
"3587","Porsche","Macan",2017,"premium",400,6,"MANUAL","four wheel drive","4","Midsize","SUV",23,17,30.0567778566359,95760,"Luxury",0.0568465307622741,3539
"3588","Porsche","Macan",2017,"premium",252,4,"MANUAL","four wheel drive","4","Midsize","SUV",25,20,30.0567778566359,59850,"Luxury",0.0639343068826623,3540
"3589","Chevrolet","Malibu Limited",2016,"regular",197,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",34,24,24.2015613910575,30508.8,"mainstream",0.0756647703911631,3541
"3590","Chevrolet","Malibu Limited",2016,"regular",197,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",34,24,24.2015613910575,28883.2,"mainstream",0.0767076491401525,3542
"3591","Chevrolet","Malibu Limited",2016,"regular",197,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",34,24,24.2015613910575,36377.6,"mainstream",0.0724088231794884,3543
"3592","Chevrolet","Malibu Limited",2016,"regular",197,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",34,24,24.2015613910575,28883.2,"mainstream",0.0767076491401525,3544
"3593","Chevrolet","Malibu",2015,"regular",196,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,24.2015613910575,36653.5,"mainstream",0.0722721770588618,3545
"3594","Chevrolet","Malibu",2015,"regular",196,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,24.2015613910575,33111,"mainstream",0.0741322063049598,3546
"3595","Chevrolet","Malibu",2015,"premium",259,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",30,21,24.2015613910575,39461.5,"mainstream",0.0709506866125875,3547
"3596","Chevrolet","Malibu",2015,"regular",196,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,24.2015613910575,29042,"mainstream",0.0766025751792456,3548
"3597","Chevrolet","Malibu",2015,"premium",259,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",30,21,24.2015613910575,35106.5,"mainstream",0.0730555334849507,3549
"3598","Chevrolet","Malibu",2015,"regular",196,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,24.2015613910575,30693,"mainstream",0.0755509909676407,3550
"3599","Chevrolet","Malibu",2015,"regular",196,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,25,24.2015613910575,29042,"mainstream",0.0766025751792456,3551
"3600","Chevrolet","Malibu",2016,"regular",160,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",37,27,24.2015613910575,27680,"mainstream",0.0775279817899919,3552
"3601","Chevrolet","Malibu",2016,"premium",250,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",33,22,24.2015613910575,36633.6,"mainstream",0.0722819899317596,3553
"3602","Chevrolet","Malibu",2016,"regular",182,4,"MANUAL","front wheel drive","4","Midsize","Sedan",46,47,24.2015613910575,35545.6,"mainstream",0.07282886431198,3554
"3603","Chevrolet","Malibu",2016,"premium",250,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",33,22,24.2015613910575,39577.6,"mainstream",0.070898596214163,3555
"3604","Chevrolet","Malibu",2016,"regular",160,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",37,27,24.2015613910575,29593.6,"mainstream",0.0762431007024326,3556
"3605","Chevrolet","Malibu",2016,"regular",160,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",37,27,24.2015613910575,32025.6,"mainstream",0.0747524930455096,3557
"3606","Chevrolet","Malibu",2016,"regular",160,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",37,27,24.2015613910575,29593.6,"mainstream",0.0762431007024326,3558
"3607","Chevrolet","Malibu",2017,"regular",160,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,27,24.2015613910575,31657.5,"mainstream",0.0749688495106594,3559
"3608","Chevrolet","Malibu",2017,"regular",182,4,"MANUAL","front wheel drive","4","Midsize","Sedan",43,49,24.2015613910575,35122.5,"mainstream",0.073047211979713,3560
"3609","Chevrolet","Malibu",2017,"regular",160,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,27,24.2015613910575,27316.8,"mainstream",0.0777844068382613,3561
"3610","Chevrolet","Malibu",2017,"premium",250,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",33,22,24.2015613910575,39028.5,"mainstream",0.0711466629711528,3562
"3611","Chevrolet","Malibu",2017,"regular",160,4,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",36,27,24.2015613910575,29263.5,"mainstream",0.0764572076975736,3563
"3612","Nissan","Maxima",2014,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",26,19,35.2732434350603,44694,"mainstream",0.0687761235396138,3564
"3613","Nissan","Maxima",2014,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",26,19,35.2732434350603,40677,"mainstream",0.0704146088492483,3565
"3614","Nissan","Maxima",2016,"premium",300,6,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",30,22,35.2732434350603,47347.2,"mainstream",0.0677916843888708,3566
"3615","Nissan","Maxima",2016,"premium",300,6,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",30,22,35.2732434350603,44147.2,"mainstream",0.0689881039365284,3567
"3616","Nissan","Maxima",2016,"premium",300,6,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",30,22,35.2732434350603,41612.8,"mainstream",0.0700153501715881,3568
"3617","Nissan","Maxima",2016,"premium",300,6,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",30,22,35.2732434350603,51148.8,"mainstream",0.0664953287815838,3569
"3618","Nissan","Maxima",2016,"premium",300,6,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",30,22,35.2732434350603,48345.6,"mainstream",0.0674389440245891,3570
"3619","Nissan","Maxima",2017,"premium",300,6,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",30,21,35.2732434350603,43583.4,"mainstream",0.0692101392786705,3571
"3620","Nissan","Maxima",2017,"premium",300,6,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",30,21,35.2732434350603,46733.4,"mainstream",0.0680131916436001,3572
"3621","Nissan","Maxima",2017,"premium",300,6,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",30,21,35.2732434350603,50450.4,"mainstream",0.0667242723740754,3573
"3622","Nissan","Maxima",2017,"premium",300,6,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",30,21,35.2732434350603,41088.6,"mainstream",0.0702376000960336,3574
"3623","Nissan","Maxima",2017,"premium",300,6,"AUTOMATIC","front wheel drive","4","Midsize","Sedan",30,21,35.2732434350603,47716.2,"mainstream",0.0676602405428758,3575
"3624","Mercedes-Benz","Maybach",2016,"premium",523,12,"AUTOMATIC","rear wheel drive","4","Large","Sedan",20,13,10.5748757984386,242368,"Luxury",0.0450693381277621,3576
"3625","Mercedes-Benz","Maybach",2017,"premium",523,12,"AUTOMATIC","rear wheel drive","4","Large","Sedan",21,13,10.5748757984386,241038,"Luxury",0.0451313808206479,3577
"3626","Acura","MDX",2015,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",27,18,3.24698367636622,57934.5,"mainstream",0.0644563463390787,3578
"3627","Acura","MDX",2015,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",27,18,3.24698367636622,63492,"mainstream",0.0629970550971381,3579
"3628","Acura","MDX",2015,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",27,18,3.24698367636622,66092,"mainstream",0.0623681377220594,3580
"3629","Acura","MDX",2015,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",28,20,3.24698367636622,55334.5,"mainstream",0.0652005114538293,3581
"3630","Acura","MDX",2015,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",28,20,3.24698367636622,63492,"mainstream",0.0629970550971381,3582
"3631","Acura","MDX",2015,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",28,20,3.24698367636622,60892,"mainstream",0.0636590187894614,3583
"3632","Acura","MDX",2015,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",27,18,3.24698367636622,73814,"mainstream",0.0606687874253576,3584
"3633","Acura","MDX",2015,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",28,20,3.24698367636622,71214,"mainstream",0.0612151129194429,3585
"3634","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,19,3.24698367636622,55059.2,"mainstream",0.0652818609033959,3586
"3635","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,19,3.24698367636622,63283.2,"mainstream",0.0630489548953569,3587
"3636","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,18,3.24698367636622,59539.2,"mainstream",0.064017579763687,3588
"3637","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,19,3.24698367636622,56979.2,"mainstream",0.0647248292142326,3589
"3638","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,19,3.24698367636622,70694.4,"mainstream",0.0613272861546517,3590
"3639","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,18,3.24698367636622,57619.2,"mainstream",0.0645443444136287,3591
"3640","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,20,3.24698367636622,68134.4,"mainstream",0.0618954024409755,3592
"3641","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,18,3.24698367636622,67379.2,"mainstream",0.0620681123294161,3593
"3642","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,18,3.24698367636622,65843.2,"mainstream",0.0624269716377116,3594
"3643","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,18,3.24698367636622,64819.2,"mainstream",0.0626720763578105,3595
"3644","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,20,3.24698367636622,70694.4,"mainstream",0.0613272861546517,3596
"3645","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,18,3.24698367636622,63283.2,"mainstream",0.0630489548953569,3597
"3646","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,19,3.24698367636622,60723.2,"mainstream",0.0637032130136853,3598
"3647","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,19,3.24698367636622,62259.2,"mainstream",0.0633066184362475,3599
"3648","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,19,3.24698367636622,64819.2,"mainstream",0.0626720763578105,3600
"3649","Acura","MDX",2016,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,19,3.24698367636622,73254.4,"mainstream",0.0607843211958559,3601
"3650","Acura","MDX",2017,"premium",290,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",26,19,3.24698367636622,71064,"mainstream",0.0612473901897286,3602
"3651","Acura","MDX",2017,"premium",290,6,"AUTOMATIC","front wheel drive","4","Midsize","SUV",27,19,3.24698367636622,60933.6,"mainstream",0.0636481508387813,3603
