"Make","Model","Year","Engine.Fuel.Type","Engine.HP","Engine.Cylinders","Transmission.Type","Driven_Wheels","Number.of.Doors","Vehicle.Size","Vehicle.Style","highway.MPG","city.mpg","Popularity","MSRP","make","MSRP2","id"
"Ford","F-150",2015,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,68698.5,"mainstream",0.061767949782506,2421
"Ford","F-150",2015,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,54392,"mainstream",0.0654811416981243,2422
"Ford","F-150",2015,"regular",282,6,"AUTOMATIC","rear wheel drive","2","Large","Pickup",25,18,100,34229,"mainstream",0.0735193141862331,2423
"Ford","F-150",2015,"regular",282,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",25,18,100,39117,"mainstream",0.0711063874594184,2424
"Ford","F-150",2015,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,40560,"mainstream",0.0704653337774574,2425
"Ford","F-150",2015,"regular",282,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",25,18,100,42308.5,"mainstream",0.0697257337095829,2426
"Ford","F-150",2015,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,71513,"mainstream",0.0611510263664002,2427
"Ford","F-150",2015,"regular",325,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,18,100,55555.5,"mainstream",0.0651355725271623,2428
"Ford","F-150",2015,"regular",282,6,"AUTOMATIC","four wheel drive","2","Large","Pickup",23,17,100,45558.5,"mainstream",0.0684475087320998,2429
"Ford","F-150",2015,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,49159.5,"mainstream",0.0671580590089094,2430
"Ford","F-150",2015,"regular",282,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,17,100,52065,"mainstream",0.06620084483643,2431
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","four wheel drive","2","Large","Pickup",23,17,100,39916.8,"mainstream",0.0707474955463898,2432
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,68832,"mainstream",0.0617379781648722,2433
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",25,18,100,47539.2,"mainstream",0.0677231316827473,2434
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","rear wheel drive","2","Large","Pickup",25,18,100,33971.2,"mainstream",0.0736583994968729,2435
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",25,18,100,39168,"mainstream",0.0710832295382692,2436
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","rear wheel drive","4","Large","Pickup",22,15,100,67603.2,"mainstream",0.0620166333829767,2437
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,68448,"mainstream",0.0618243856235526,2438
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,71980.8,"mainstream",0.0610514288604087,2439
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,51289.6,"mainstream",0.0664496460505292,2440
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","rear wheel drive","4","Large","Pickup",21,15,100,64064,"mainstream",0.0628559633826126,2441
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","rear wheel drive","2","Large","Pickup",25,18,100,40838.4,"mainstream",0.0703449330030647,2442
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","four wheel drive","2","Large","Pickup",23,17,100,45222.4,"mainstream",0.0685743339745328,2443
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","rear wheel drive","2","Large","Pickup",25,18,100,34355.2,"mainstream",0.0734517047287626,2444
"Ford","F-150",2016,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,43731.2,"mainstream",0.069151586981997,2445
"Ford","F-150",2016,"regular",365,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",25,18,100,75372.8,"mainstream",0.0603526491145594,2446
"Ford","F-150",2016,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,45945.6,"mainstream",0.0683028803174838,2447
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,45913.6,"mainstream",0.0683147783234601,2448
"Ford","F-150",2016,"regular",365,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,17,100,79756.8,"mainstream",0.0595056316775072,2449
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",25,18,100,44531.2,"mainstream",0.0688388965807042,2450
"Ford","F-150",2016,"regular",325,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,18,100,55667.2,"mainstream",0.0651028731794332,2451
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","rear wheel drive","2","Large","Pickup",25,18,100,41228.8,"mainstream",0.0701778124366733,2452
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,17,100,46803.2,"mainstream",0.0679878195640231,2453
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","four wheel drive","2","Large","Pickup",23,17,100,40300.8,"mainstream",0.0705783633408682,2454
"Ford","F-150",2016,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,51667.2,"mainstream",0.0663279032094813,2455
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",25,18,100,42310.4,"mainstream",0.0697249509166701,2456
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,17,100,48915.2,"mainstream",0.0672417552585319,2457
"Ford","F-150",2016,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,51283.2,"mainstream",0.066451719136031,2458
"Ford","F-150",2016,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,54688,"mainstream",0.0653923567588904,2459
"Ford","F-150",2016,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,40588.8,"mainstream",0.070452830686542,2460
"Ford","F-150",2016,"regular",325,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,18,100,58681.6,"mainstream",0.064250204354063,2461
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,49056,"mainstream",0.0671934541003981,2462
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","rear wheel drive","4","Large","Pickup",22,15,100,64448,"mainstream",0.062762124907426,2463
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,54304,"mainstream",0.065507653750915,2464
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,71603.2,"mainstream",0.0611317589658436,2465
"Ford","F-150",2016,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,54304,"mainstream",0.065507653750915,2466
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,17,100,43552,"mainstream",0.0692226106408375,2467
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,17,100,52012.8,"mainstream",0.06621744836631,2468
"Ford","F-150",2016,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,48960,"mainstream",0.0672263678766648,2469
"Ford","F-150",2016,"regular",282,6,"AUTOMATIC","four wheel drive","2","Large","Pickup",23,17,100,45606.4,"mainstream",0.0684295291953419,2470
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","rear wheel drive","4","Large","Pickup",22,15,100,67219.2,"mainstream",0.062105014159251,2471
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,57011.2,"mainstream",0.0647157448999534,2472
"Ford","F-150",2016,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,60025.6,"mainstream",0.0638874968483721,2473
"Ford","F-150",2017,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,39954.6,"mainstream",0.0707307565187078,2474
"Ford","F-150",2017,"regular",450,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",18,15,100,64650.6,"mainstream",0.0627128965290621,2475
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,70887.6,"mainstream",0.0612854573984557,2476
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,50488.2,"mainstream",0.0667117799207478,2477
"Ford","F-150",2017,"regular",365,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",25,18,100,75096,"mainstream",0.0604081865991991,2478
"Ford","F-150",2017,"regular",450,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",18,15,100,60889.5,"mainstream",0.0636596722071142,2479
"Ford","F-150",2017,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,50859.9,"mainstream",0.0665895568224827,2480
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,59087.7,"mainstream",0.0641395234249276,2481
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","rear wheel drive","2","Large","Pickup",25,18,100,33440.4,"mainstream",0.0739489708163881,2482
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,17,100,46071.9,"mainstream",0.0682560212976559,2483
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","rear wheel drive","2","Large","Pickup",25,18,100,40200.3,"mainstream",0.0706224331950799,2484
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,56120.4,"mainstream",0.0649710387906357,2485
"Ford","F-150",2017,"regular",325,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,18,100,57764.7,"mainstream",0.064503661757235,2486
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,48289.5,"mainstream",0.0674585221816231,2487
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","four wheel drive","2","Large","Pickup",23,17,100,39293.1,"mainstream",0.071026583787157,2488
"Ford","F-150",2017,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,50481.9,"mainstream",0.0667138611842604,2489
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,67667.04,"mainstream",0.0620020009143631,2490
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,68045.04,"mainstream",0.0619157134416743,2491
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",25,18,100,44169.3,"mainstream",0.0689794728101088,2492
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","rear wheel drive","4","Large","Pickup",22,15,100,66572.1,"mainstream",0.0622553867988709,2493
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,53455.5,"mainstream",0.0657660716030373,2494
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,71259.3,"mainstream",0.0612053818881023,2495
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","four wheel drive","2","Large","Pickup",23,17,100,44893.8,"mainstream",0.0686994734071074,2496
"Ford","F-150",2017,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,43047.9,"mainstream",0.0694243796032483,2497
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","four wheel drive","2","Large","Pickup",23,17,100,39671.1,"mainstream",0.0708567843804952,2498
"Ford","F-150",2017,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,45227.7,"mainstream",0.0685723249184541,2499
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","rear wheel drive","4","Large","Pickup",22,15,100,63352.8,"mainstream",0.0630316312085278,2500
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,17,100,48150.9,"mainstream",0.0675070138805689,2501
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","four wheel drive","4","Large","Pickup",21,15,100,45196.2,"mainstream",0.0685842698602764,2502
"Ford","F-150",2017,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,53455.5,"mainstream",0.0657660716030373,2503
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","rear wheel drive","2","Large","Pickup",25,18,100,33818.4,"mainstream",0.0737414606684716,2504
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","four wheel drive","2","Large","Pickup",23,17,100,44515.8,"mainstream",0.0688448494193967,2505
"Ford","F-150",2017,"regular",325,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,18,100,54797.4,"mainstream",0.0653596942330156,2506
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","rear wheel drive","2","Large","Pickup",25,18,100,40584.6,"mainstream",0.0704546533631624,2507
"Ford","F-150",2017,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,53833.5,"mainstream",0.0656503197817015,2508
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","rear wheel drive","4","Large","Pickup",22,15,100,63730.8,"mainstream",0.062937959332549,2509
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",25,18,100,46796.4,"mainstream",0.0679902892624554,2510
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",25,18,100,43835.4,"mainstream",0.0691104556853013,2511
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",25,18,100,38556,"mainstream",0.0713636421991935,2512
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,17,100,42871.5,"mainstream",0.0694956834397523,2513
"Ford","F-150",2017,"regular",365,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,17,100,79411.5,"mainstream",0.059570212610872,2514
"Ford","F-150",2017,"regular",325,6,"AUTOMATIC","rear wheel drive","4","Large","Pickup",26,19,100,48195,"mainstream",0.0674915657977922,2515
"Ford","F-150",2017,"regular",282,6,"AUTOMATIC","four wheel drive","4","Large","Pickup",23,17,100,51200.1,"mainstream",0.0664786662515499,2516
"Ford","F-150",2017,"regular",385,8,"AUTOMATIC","rear wheel drive","4","Large","Pickup",22,15,100,66950.1,"mainstream",0.0621673267169105,2517
"Ferrari","F12 Berlinetta",2014,"premium",731,12,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",16,11,48.846699787083,410654.4,"Super-Luxury",0.0395030728686482,2518
"Ferrari","F12 Berlinetta",2015,"premium",731,12,"MANUAL","rear wheel drive","2","Midsize","Sports_Cars",16,11,48.846699787083,415993.5,"Super-Luxury",0.0393757069177698,2519
"Ferrari","FF",2014,"premium",651,12,"MANUAL","four wheel drive","2","Large","Sports_Cars",16,11,48.846699787083,383500,"Super-Luxury",0.0401845082338512,2520
"Ferrari","FF",2015,"premium",651,12,"MANUAL","four wheel drive","2","Large","Sports_Cars",16,11,48.846699787083,383500,"Super-Luxury",0.0401845082338512,2521
"Ford","Fiesta",2015,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,28,100,23926.5,"mainstream",0.0804044723926437,2522
"Ford","Fiesta",2015,"regular",197,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,26,100,27865.5,"mainstream",0.0773986329354679,2523
"Ford","Fiesta",2015,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,28,100,20390.5,"mainstream",0.0836841156838096,2524
"Ford","Fiesta",2015,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,28,100,20910.5,"mainstream",0.0831589305657148,2525
"Ford","Fiesta",2015,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,28,100,18791.5,"mainstream",0.0854101801550415,2526
"Ford","Fiesta",2015,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,28,100,19311.5,"mainstream",0.084829322386727,2527
"Ford","Fiesta",2015,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,28,100,24446.5,"mainstream",0.0799734492440884,2528
"Ford","Fiesta",2016,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,27,100,19046.4,"mainstream",0.0851229713194542,2529
"Ford","Fiesta",2016,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,27,100,20620.8,"mainstream",0.0834494776337303,2530
"Ford","Fiesta",2016,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,27,100,24102.4,"mainstream",0.080257370665089,2531
"Ford","Fiesta",2016,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,27,100,20236.8,"mainstream",0.0838425618856748,2532
"Ford","Fiesta",2016,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,27,100,18662.4,"mainstream",0.0855575080066951,2533
"Ford","Fiesta",2016,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,27,100,23718.4,"mainstream",0.0805802578496602,2534
"Ford","Fiesta",2016,"regular",197,4,"MANUAL","front wheel drive","4","Compact","Sedan",32,26,100,27468.8,"mainstream",0.0776765768320182,2535
"Ford","Fiesta",2017,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,27,100,19731.6,"mainstream",0.0843741526398323,2536
"Ford","Fiesta",2017,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,27,100,24469.2,"mainstream",0.0799548950086443,2537
"Ford","Fiesta",2017,"regular",197,4,"MANUAL","front wheel drive","4","Compact","Sedan",32,26,100,27228.6,"mainstream",0.0778473210785927,2538
"Ford","Fiesta",2017,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,27,100,18181.8,"mainstream",0.0861173745256884,2539
"Ford","Fiesta",2017,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,27,100,17803.8,"mainstream",0.0865708782219541,2540
"Ford","Fiesta",2017,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",35,27,100,19353.6,"mainstream",0.0847831522757687,2541
"Ford","Fiesta",2017,"regular",120,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,27,100,24091.2,"mainstream",0.0802666969531628,2542
"Honda","Fit",2015,"regular",130,4,"MANUAL","front wheel drive","4","Compact","Sedan",37,29,38.6976579134138,20345,"mainstream",0.0837308647391733,2543
"Honda","Fit",2015,"regular",130,4,"MANUAL","front wheel drive","4","Compact","Sedan",37,29,38.6976579134138,22828,"mainstream",0.0813547723264559,2544
"Honda","Fit",2015,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",38,32,38.6976579134138,25902.5,"mainstream",0.0788251088983526,2545
"Honda","Fit",2015,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",38,32,38.6976579134138,27202.5,"mainstream",0.0778659874184415,2546
"Honda","Fit",2015,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",41,33,38.6976579134138,21385,"mainstream",0.0826937499179927,2547
"Honda","Fit",2015,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",38,32,38.6976579134138,23868,"mainstream",0.0804536946210167,2548
"Honda","Fit",2016,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",38,32,38.6976579134138,27091.2,"mainstream",0.0779458395887662,2549
"Honda","Fit",2016,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",38,32,38.6976579134138,25811.2,"mainstream",0.0788947221468756,2550
"Honda","Fit",2016,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",41,33,38.6976579134138,21363.2,"mainstream",0.0827148379843283,2551
"Honda","Fit",2016,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",38,32,38.6976579134138,23808,"mainstream",0.0805043358587918,2552
"Honda","Fit",2016,"regular",130,4,"MANUAL","front wheel drive","4","Compact","Sedan",37,29,38.6976579134138,22784,"mainstream",0.081394021586599,2553
"Honda","Fit",2016,"regular",130,4,"MANUAL","front wheel drive","4","Compact","Sedan",37,29,38.6976579134138,20339.2,"mainstream",0.0837368333501764,2554
"Honda","Fit",2017,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",37,32,38.6976579134138,25533.9,"mainstream",0.0791080558910803,2555
"Honda","Fit",2017,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",40,33,38.6976579134138,21155.4,"mainstream",0.0829172117504198,2556
"Honda","Fit",2017,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",37,32,38.6976579134138,26793.9,"mainstream",0.0781611637395338,2557
"Honda","Fit",2017,"regular",130,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,29,38.6976579134138,22554,"mainstream",0.0816007416505942,2558
"Honda","Fit",2017,"regular",130,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,29,38.6976579134138,20147.4,"mainstream",0.083935416109626,2559
"Honda","Fit",2017,"regular",130,4,"AUTOMATIC","front wheel drive","4","Compact","Sedan",37,32,38.6976579134138,23562,"mainstream",0.0807136453247995,2560
"Toyota","FJ Cruiser",2014,"regular",260,6,"AUTOMATIC","four wheel drive","4","Midsize","SUV",20,17,35.6635911994322,38051,"mainstream",0.0715992513526801,2561
"Toyota","FJ Cruiser",2014,"regular",260,6,"AUTOMATIC","rear wheel drive","4","Midsize","SUV",20,16,35.6635911994322,35984,"mainstream",0.0726060215921848,2562
"Toyota","FJ Cruiser",2014,"regular",260,6,"MANUAL","four wheel drive","4","Midsize","SUV",18,15,35.6635911994322,37518,"mainstream",0.0718522016799884,2563
"Ford","Flex",2015,"regular",287,6,"AUTOMATIC","front wheel drive","4","Large","SUV",25,18,100,41730,"mainstream",0.0699661382403228,2564
"Ford","Flex",2015,"regular",287,6,"AUTOMATIC","front wheel drive","4","Large","SUV",25,18,100,37830,"mainstream",0.0717035924012266,2565
"Ford","Flex",2015,"regular",287,6,"AUTOMATIC","front wheel drive","4","Large","SUV",25,18,100,49010,"mainstream",0.0672092152286542,2566
"Ford","Flex",2015,"regular",287,6,"AUTOMATIC","four wheel drive","4","Large","SUV",23,17,100,51545,"mainstream",0.0663671799283738,2567
"Ford","Flex",2015,"regular",287,6,"AUTOMATIC","four wheel drive","4","Large","SUV",23,17,100,44265,"mainstream",0.0689421595022559,2568
"Ford","Flex",2015,"premium",365,6,"AUTOMATIC","four wheel drive","4","Large","SUV",23,16,100,55120,"mainstream",0.0652638511972739,2569
"Ford","Flex",2016,"premium",365,6,"AUTOMATIC","four wheel drive","4","Large","SUV",21,15,100,54528,"mainstream",0.0654402738107205,2570
"Ford","Flex",2016,"regular",287,6,"AUTOMATIC","front wheel drive","4","Large","SUV",23,16,100,41344,"mainstream",0.0701288758004074,2571
"Ford","Flex",2016,"regular",287,6,"AUTOMATIC","front wheel drive","4","Large","SUV",23,16,100,37888,"mainstream",0.0716761351726808,2572
"Ford","Flex",2016,"regular",287,6,"AUTOMATIC","four wheel drive","4","Large","SUV",22,16,100,43840,"mainstream",0.0691086427256421,2573
"Ford","Flex",2016,"regular",287,6,"AUTOMATIC","four wheel drive","4","Large","SUV",22,16,100,50880,"mainstream",0.0665829793440067,2574
"Ford","Flex",2016,"regular",287,6,"AUTOMATIC","front wheel drive","4","Large","SUV",23,16,100,48384,"mainstream",0.0674255592975184,2575
"Ford","Flex",2017,"premium",365,6,"AUTOMATIC","four wheel drive","4","Large","SUV",21,15,100,54217.8,"mainstream",0.0655336756304355,2576
"Ford","Flex",2017,"regular",287,6,"AUTOMATIC","four wheel drive","4","Large","SUV",22,16,100,50626.8,"mainstream",0.0666660740872424,2577
"Ford","Flex",2017,"regular",287,6,"AUTOMATIC","front wheel drive","4","Large","SUV",23,16,100,41239.8,"mainstream",0.0701731322905311,2578
"Ford","Flex",2017,"regular",287,6,"AUTOMATIC","front wheel drive","4","Large","SUV",23,16,100,48169.8,"mainstream",0.067500391108971,2579
"Ford","Flex",2017,"regular",287,6,"AUTOMATIC","front wheel drive","4","Large","SUV",23,16,100,37831.5,"mainstream",0.0717028816377899,2580
"Ford","Flex",2017,"regular",287,6,"AUTOMATIC","four wheel drive","4","Large","SUV",22,16,100,43696.8,"mainstream",0.0691651927417441,2581
"Bentley","Flying Spur",2014,"premium",616,12,"AUTOMATIC","four wheel drive","4","Large","Sedan",20,12,8.85379701916253,260650,"Super-Luxury",0.0442573664671707,2582
"Bentley","Flying Spur",2015,"premium",616,12,"AUTOMATIC","four wheel drive","4","Large","Sedan",20,12,8.85379701916253,280540,"Super-Luxury",0.0434511526656798,2583
"Bentley","Flying Spur",2015,"premium",500,8,"AUTOMATIC","four wheel drive","4","Large","Sedan",24,14,8.85379701916253,253630,"Super-Luxury",0.0445604783806113,2584
"Bentley","Flying Spur",2016,"premium",500,8,"AUTOMATIC","four wheel drive","4","Large","Sedan",24,14,8.85379701916253,257280,"Super-Luxury",0.044401587030917,2585
"Bentley","Flying Spur",2016,"premium",616,12,"AUTOMATIC","four wheel drive","4","Large","Sedan",20,12,8.85379701916253,284544,"Super-Luxury",0.0432974821566762,2586
"Ford","Focus RS",2017,"premium",350,4,"MANUAL","four wheel drive","4","Compact","Sedan",25,19,100,45511.2,"mainstream",0.0684652862578547,2587
"Ford","Focus ST",2015,"premium",252,4,"MANUAL","front wheel drive","4","Compact","Sedan",32,23,100,31681,"mainstream",0.0749549432400609,2588
"Ford","Focus ST",2016,"premium",252,4,"MANUAL","front wheel drive","4","Compact","Sedan",31,22,100,31264,"mainstream",0.0752036404686574,2589
"Ford","Focus ST",2017,"premium",252,4,"MANUAL","front wheel drive","4","Compact","Sedan",31,22,100,31216.5,"mainstream",0.0752322322102522,2590
"Ford","Focus",2015,"regular",160,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,26,100,23998,"mainstream",0.0803445157908543,2591
"Ford","Focus",2015,"regular",160,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,26,100,24648,"mainstream",0.079809497918872,2592
"Ford","Focus",2015,"regular",160,4,"MANUAL","front wheel drive","4","Compact","Sedan",40,27,100,30121,"mainstream",0.0759071443559498,2593
"Ford","Focus",2015,"regular",160,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,26,100,22321,"mainstream",0.0818128624892684,2594
"Ford","Focus",2015,"regular",160,4,"MANUAL","front wheel drive","4","Compact","Sedan",40,27,100,30771,"mainstream",0.0755030677015589,2595
"Ford","Focus",2016,"regular",160,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,26,100,23699.2,"mainstream",0.080596573496806,2596
"Ford","Focus",2016,"regular",160,4,"MANUAL","front wheel drive","4","Compact","Sedan",40,27,100,30368,"mainstream",0.075752322473051,2597
"Ford","Focus",2016,"regular",160,4,"MANUAL","front wheel drive","4","Compact","Sedan",40,27,100,29728,"mainstream",0.0761567806398084,2598
"Ford","Focus",2016,"regular",160,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,26,100,24339.2,"mainstream",0.0800614451636329,2599
"Ford","Focus",2016,"regular",160,4,"MANUAL","front wheel drive","4","Compact","Sedan",36,26,100,22048,"mainstream",0.0820649482453049,2600
